X,Y,OBJECTID,Business_Category,Business_Name,Address,City,Zip
-13127724.0861851,4027512.688254,1201,Food Establishment,Keep Baking Puente Hills Inc,17352 Colima Road,Rowland Heights,91748
-13198100.5072966,4084479.78052724,1202,Food Establishment,kenk inc,24301 Valencia Boulevard,Valencia,91355
-13182899.5556211,4085861.08725235,1203,Food Establishment,kenkinc,28401 Sand Canyon Road,Canyon Country,91387
-13168204.9375015,4021493.68089341,1204,Food Establishment,Kevin K Choi,1005 W Century Boulevard,Los Angeles,90044
-13158813.4640499,4045162.82512249,1205,Food Establishment,Kiez LP,4939 E York Boulevard,Los Angeles,90042
-13163909.8254833,4006508.28636198,1206,Food Establishment,Komaljap inc,21348 S Alvar Place,Carson,90745
,,1207,Food Establishment,KOMI INC, Colima Road,Rowland Heights,91748
-13195479.9165533,4079958.01713386,1208,Food Establishment,"Korean Food Dynasty, Inc.",23121 Lyons Avenue,Newhall,91321
-13179158.952402,4025554.3584416,1209,Food Establishment,Krunchy's,6040 W Center Drive,Los Angeles,90045
-13155494.0781095,4034241.06980736,1210,Food Establishment,KS JR MARKET                  ,4106   E CESAR E CHAVEZ AVE ,Los Angeles,90063
-13145729.3487855,4034800.65054493,1211,Food Establishment,KSS INC,1328 San Gabriel Boulevard,Rosemead,91770
-13188433.6611495,4070480.59308126,1212,Food Establishment,Kwik Market & Deli INC,15675 W Roxford Street,Sylmar,91342
-13164048.2739833,4017533.42101594,1213,Food Establishment,L & K Stores Group Inc,12801 S Central Avenue,Los Angeles,90059
-13155977.345714,4031991.48106189,1214,Food Establishment,La Canasta,4112 Whittier Boulevard,Los Angeles,90023
-13162523.5881517,4026087.61363495,1215,Food Establishment,La Centro Americana Bakery,6520 Holmes Avenue,Los Angeles,90001
-13168933.5202352,4006240.29926183,1216,Food Establishment,LA CHA HQ INC,1249 W Carson Street,Torrance,90502
-13168278.418882,4019559.18495619,1217,Food Establishment,La Chicana,1015 W Imperial Highway,Los Angeles,90044
-13154231.0320048,4034270.24921048,1218,Food Establishment,La Ela Co inc,4617 Cesar E Chavez Avenue,Los Angeles,90022
-13189909.5263942,4083967.14947807,1219,Food Establishment,LA Elegant Bites,20065 Blackbird Lane,Canyon Country,91351
-13160791.6900304,4024522.20702116,1220,Food Establishment,La Enchiladita,7809 Pacific Boulevard,Huntington Park,90255
-13162949.2804509,4025437.84213243,1221,Food Establishment,LA ESTRELLA MARKET A&T CORP,1615 E Florence Avenue,Los Angeles,90001
-13154514.7373994,4034332.36465928,1222,Food Establishment,LA FAMA BAKERY                ,420   N FORD BLVD      ,Los Angeles,90022
-13186884.501519,4034430.07316689,1223,Food Establishment,LA Franchise Inc,11870 W Santa Monica Boulevard,Los Angeles,90025
-13153722.7670394,4033681.67853,1224,Food Establishment,La fresca Water,139 S Mednik Avenue,Los Angeles,90022
-13160795.4449067,4025093.90895034,1225,Food Establishment,LA HEALING PLANTS,7401 Pacific Boulevard,Huntington Park,90255
-13155861.8242757,4031988.64889209,1226,Food Establishment,LA INCOMPARABLE               ,4140   WHITTIER BLVD    ,Los Angeles,91754
-13138911.6171224,4020957.74717125,1227,Food Establishment,LA LUZ MARKET,10064 Mills Avenue,Whittier,90604
,,1228,Food Establishment,La Marina inc.,13723 Fiji Way,Marina Del Rey,90292
-13195194.7417487,4090618.19547602,1229,Food Establishment,La Meza Prime Specialty Meat,27935 Seco Canyon Road,Valencia,91354
-13156826.9372787,4034219.88752805,1230,Food Establishment,La Michoacana Ice Cream Natural,3478 E Cesar E Chavez Avenue,Los Angeles,90063
-13174987.8504424,4020526.49565816,1231,Food Establishment,la pizza mar,10731 Hawthorne Boulevard,Inglewood,90304
-13175903.1557349,4020521.62843825,1232,Food Establishment,La Playa Market & Check Cashing,10736 S Inglewood Avenue,Inglewood,90304
-13151495.9752592,4030573.02613252,1233,Food Establishment,LA PUPUSERIA EL PEPETO INC,6071 1/2 E Olympic Boulevard,Los Angeles,90022
-13153461.4695746,4030659.24693575,1234,Food Establishment,La Raza Market,1309 S Atlantic Boulevard,Los Angeles,90022
-13156662.7804876,4034269.75427614,1235,Food Establishment,LA RONDA RESTAURANT,3531 E Cesar E Chavez Avenue,Los Angeles,90063
-13156052.189074,4032580.85928097,1236,Food Establishment,LA TIENDITA                   ,601   S RECORD AVE     ,Los Angeles,90023
-13156052.189074,4032580.85928097,1237,Food Establishment,La Tiendita,601 S Record Avenue,Los Angeles,90023
-13163044.8312791,4023506.69604998,1238,Food Establishment,La Tiendita E3,1615 Firestone Boulevard,Los Angeles,90001
-13168361.7617291,4019510.13336819,1239,Food Establishment,Laker's Liquor,1040 W Imperial Highway,Los Angeles,90044
-13163187.9274729,4023426.73943124,1240,Food Establishment,Lees Mobil,1502 Firestone Boulevard,Los Angeles,90001
-13163187.9274729,4023426.73943124,1241,Food Establishment,LEE'S MOBIL                   ,1502   E FIRESTONE BLVD   ,Los Angeles,90001
-13238823.721504,4035086.33155312,1242,Food Establishment,LEO CARRILLO BEACH STORE,35000 Pacific Coast Highway,Malibu,90265
-13160796.0874558,4024754.92989791,1243,Food Establishment,Leo Mini Market,7631 Pacific Boulevard,Huntington Park,90255
-13126869.0893465,4043269.2956858,1244,Food Establishment,Leo's Bakery,5221 N Clydebank Avenue,Azusa,91702
-13197791.11208,4084732.5989129,1245,Food Establishment,Lewis & Thomas sweetness,24201 Valencia Boulevard,Valencia,91355
-13156231.4894341,4033679.95772736,1246,Food Establishment,Lexie Meat Market,112 N Gage Avenue,Los Angeles,90063
-13145985.2669891,4034487.80440343,1247,Food Establishment,Library liquor,8145 Arroyo Drive,Rosemead,91770
-13154106.6718052,4032063.411983,1248,Food Establishment,Linda 99 Cent Store,703 S Kern Avenue,Los Angeles,90022
-13134965.0696745,4019399.7164764,1249,Food Establishment,LIQUOR LAND                   ,11440   SANTA GERTRUDES AVE ,WHITTIER               ,90604
-13156902.7355641,4034233.69353999,1250,Food Establishment,"Little Caesar Enterprises, Inc",3464 E Cesar E Chavez Avenue,Los Angeles,90063
-13153566.9032248,4031654.05640223,1251,Food Establishment,"Little Caesar Enterprises, Inc",5053 Whittier Boulevard,Los Angeles,90022
-13116427.7393333,4044477.74727498,1252,Food Establishment,lonehill center corporation,1950 Auto Centre Drive,Glendora,91740
-13168206.2429411,4023536.63050123,1253,Food Establishment,Lonell's Soul Food Cuisine,8501 S Vermont Avenue,Los Angeles,90044
-13197074.6515453,4082963.02198401,1254,Food Establishment,"Longs Drug Stores California, L.L.C.",25880 McBean Parkway,Valencia,91355
-13156622.2991007,4034220.93958376,1255,Food Establishment,Lopez Market,3538 E Cesar E Chavez Avenue,Los Angeles,90063
-13162523.7813352,4025991.58171342,1256,Food Establishment,Los Paisas Mini Market,6618 Holmes Avenue,Los Angeles,90001
-13168237.4901292,4019474.09735891,1257,Food Establishment,Louisiana Fried Chicken & Fish,11415 S Vermont Avenue,Los Angeles,90044
-13162635.0921597,4023444.60656861,1258,Food Establishment,Lucky Liquor,1766 FIRESTONE Boulevard,Los Angeles,90001
-13154626.5133306,4031339.28260448,1259,Food Establishment,Lucky Market,4635 E Olympic Boulevard,Los Angeles,90022
-13157690.2341304,4014888.51352005,1260,Food Establishment,LUIG CORP,4205 E Compton Boulevard,Compton,90221
-13155494.0781095,4034241.06980736,1261,Food Establishment,Luis alvarez corporation,4106 E Cesar E Chavez Avenue,Los Angeles,90063
-13161974.8913741,4024112.58367998,1262,Food Establishment,Luis Z Zambrano,8103 Alix Avenue,Los Angeles,90001
-13121166.0468983,4027025.86532491,1263,Food Establishment,"LYON WORLD, INC",19814 Colima Road,Walnut,91789
-13196800.8300464,4079814.0366014,1264,Food Establishment,"Lyons Ave DT, Inc.",23650 Lyons Avenue,Newhall,91321
-13163288.5829034,4024858.14209617,1265,Food Establishment,M & H Liquor Inc,7651 Compton Avenue,Los Angeles,90001
-13205328.1354373,4095569.83330125,1266,Food Establishment,M & M Castaic Inc,31785 The Old Road,Castaic,91384
-13135440.9567825,4034159.67099956,1267,Food Establishment,M Brothers Grocers LLC,520 Workman Mill Road,La Puente,91746
-13156336.4467707,4034253.01668557,1268,Food Establishment,M Desserts,3709 1/2 E Cesar E Chavez Avenue,Los Angeles,90063
-13132621.1501816,4106938.9558427,1269,Food Establishment,"M&P Torres Inc,",8743 E Palmdale Boulevard,Palmdale,93552
-13155081.1728629,4036521.24814766,1270,Food Establishment,M&R GHOTRA CORPORATION,4253 E City Terrace Drive,Los Angeles,90063
-13153634.2474545,4031621.58116954,1271,Food Establishment,"M&S Yang, Inc",5024 Whittier Boulevard,Los Angeles,90022
-13123413.5022956,4027018.38269583,1272,Food Establishment,M. Lehmann Enterprises,1725 S Nogales Street,Rowland Heights,91748
-13154053.9200846,4031729.52552747,1273,Food Establishment,Ma Isabel Reys Castro,4780 Whittier Boulevard,Los Angeles,90022
-13156508.270446,4033696.92248211,1274,Food Establishment,MALEED CORPORATION,116 N Rowan Avenue,Los Angeles,90063
-13211943.0388946,4033558.19644749,1275,Food Establishment,Malibu Hospitality Group LLC,3900 Cross Creek Road,Malibu,90265
-13154647.8088919,4031883.22735309,1276,Food Establishment,Malinalli superfoods,4528 Whittier Boulevard,Los Angeles,90022
-13162294.7025005,4018861.34654158,1277,Food Establishment,Mangione Inc.,11800 Wilmington Avenue,Los Angeles,90059
-13157025.6584774,4033661.1912786,1278,Food Establishment,Manjit Singh,3523 E 1st Street,Los Angeles,90063
-13185357.8526713,4058750.23574349,1279,Food Establishment,Manslaughter Meats,8337 N Lennox Avenue,Panorama City,91402
-13132752.6330155,4106934.56144749,1280,Food Establishment,Marco Antonio M Meza,8701 E Palmdale Boulevard,Palmdale,93552
-13198026.647619,4084956.26342092,1281,Food Establishment,"Margiotta, LLC",24250 Town Center Drive,Valencia,91355
-13184666.1282204,4026057.98571792,1282,Food Establishment,Marina del Rey Froyo LLC,4708 1/2 Admiralty Way,Marina Del Rey,90292
-13161740.3499799,4024412.47694314,1283,Food Establishment,Mariscos El Bigoton Restaurant,2124 Nadeau Street,Los Angeles,90001
-13155582.4348638,4025574.66305694,1284,Food Establishment,Mariscos y tacos el compa,4874 Gage Avenue,Bell Gardens,90201
-13130908.2838384,4029998.94362731,1285,Food Establishment,Market One Liquor,16052 E Gale Avenue,Hacienda Heights,91745
-13123299.9860326,4028409.96502577,1286,Food Establishment,MARUGAME UDON USA LLC,1015 S Nogales Street,Rowland Heights,91748
-13162173.7354723,4024400.91996681,1287,Food Establishment,Marys Nutricion,1930 Nadeau Street,Los Angeles,90001
-13131541.1450557,4030400.28816617,1288,Food Establishment,Master Fresh Donut,1007 S Hacienda Boulevard,Hacienda Heights,91745
-13118782.212503,4043098.77274543,1289,Food Establishment,Master Nuts,20806 E Arrow Highway,Covina,91724
-13199827.6193983,4034145.83920997,1290,Food Establishment,"Mastro's Restaurants, LLC",18412 Pacific Coast Highway,Malibu,90265
-13153739.586783,4031651.3039385,1291,Food Establishment,Mayali's Party Supply,4970 Whittier Boulevard,Los Angeles,90022
-13194813.0400714,4087270.79473923,1292,Food Establishment,Mebcop Grocers Llc,26825 Bouquet Canyon Road,Santa Clarita,91350
-13135534.8386436,4034319.36397651,1293,Food Establishment,Meena Gold Corperation,505 Workman Mill Road,La Puente,91746
-13161658.5493031,4035646.02187253,1294,Food Establishment,mei mei's,700 E Jackson Street,Los Angeles,90012
-13178943.931269,4015974.2545439,1295,Food Establishment,MENDOCINO FARMS LLC,2004 Park Place,El Segundo,90245
-13197824.8572625,4084366.74733177,1296,Food Establishment,MENDOCINO FARMS LLC,24250 Valencia Boulevard,Valencia,91355
-13184450.1678282,4025953.04438521,1297,Food Establishment,MENDOCINO FARMS LLC,4724 Admiralty Way,Marina Del Rey,90292
-13154514.7373994,4034332.36465928,1298,Food Establishment,METRO  BUSINESS VENTURES  CORP,420 N Ford Boulevard,Los Angeles,90022
-13154515.0901028,4034338.39380805,1299,Food Establishment,METRO  BUSINESS VENTURES  CORP,422 N Ford Boulevard,Los Angeles,90022
-13168489.4526704,4004971.56112636,1300,Food Establishment,MEYLER MARKET                 ,22438  S MEYLER ST      ,Torrance,90502
-13168489.4526704,4004971.56112636,1301,Food Establishment,Meyler Market,22438 Meyler Street,Torrance,90502
-13151428.7880057,4031120.51707336,1302,Food Establishment,Mi Barrio,6025 Whittier Boulevard,Los Angeles,90022
-13155375.6500985,4036357.36831705,1303,Food Establishment,MI CASA DISCOUNT,4133 City Terrace Drive,Los Angeles,90063
-13153303.5607036,4031048.03301815,1304,Food Establishment,MI PUEBLO SALVADORIAN  RESTAURANT #2,1128 S Atlantic Boulevard,Los Angeles,90022
-13224058.4082672,4049592.8465211,1305,Food Establishment,Michael Stores Inc,5780 Lindero Canyon Road,Westlake Village,91362
-13135053.7798957,4035227.39190419,1306,Food Establishment,"Mickey's Liquor & Market, Inc.",13512 Valley Boulevard,La Puente,91746
-13142457.4047397,4024742.90877407,1307,Food Establishment,Mikeys Tacos + Papas,11761 Washington Boulevard,Whittier,90606
-13154308.8097462,4033249.139667,1308,Food Establishment,Mina Liquor and Market Inc,311 S McDonnell Avenue,Los Angeles,90022
-13123225.893971,4027139.10862028,1309,Food Establishment,Minisun Trading Inc,19037 Colima Road,Rowland Heights,91748
-13155596.3657031,4031007.27200363,1310,Food Establishment,Miramar tortilleria,4336 Union Pacific Avenue,Los Angeles,90023
-13150309.8067451,4030324.50245948,1311,Food Establishment,"Miranda & Orellana, Inc",6564 E Olympic Boulevard,Los Angeles,90022
-13164516.7167606,4023476.64025214,1312,Food Establishment,Miss Donuts and Bakery,853 E Manchester Avenue,Los Angeles,90001
-13191065.5125678,4089524.05443785,1313,Food Establishment,"MJR FOODS, INC.",28088 Bouquet Canyon Road,Santa Clarita,91350
-13168214.9040382,4023133.78334559,1314,Food Establishment,MKE INC,8801 S Vermont Avenue,Los Angeles,90044
-13154932.8125798,4036841.29112821,1315,Food Establishment,Mobil Service Station,1600 N Eastern Avenue,Los Angeles,90063
-13198680.2033045,4089517.05114717,1316,Food Establishment,Moller Retail Inc.,24621 Copper Hill Drive,Valencia,91354
-13201529.5951433,4087038.06231594,1317,Food Establishment,MOLLER RETAIL INC. #6123      ,28120   THE OLD RD     ,VALENCIA               ,91355
-13154391.4049587,4031824.16253508,1318,Food Establishment,Monindra Nath Biswas and Rajib Kundu,4600 Whittier Boulevard,Los Angeles,90022
-13175902.6466432,4020041.24820093,1319,Food Establishment,MONI'S PRODUCE,11044 S Inglewood Avenue,Inglewood,90304
-13167986.4224157,4004546.3630679,1320,Food Establishment,Monks Burgers Inc,22726 S Vermont Avenue,Torrance,90502
-13140895.9581384,4021972.70010783,1321,Food Establishment,"MONTRI-PAT, INC",9727 Carmenita Road,Whittier,90605
-13143177.4091236,4027701.17911186,1322,Food Establishment,MORGAN GASOLINE INC,10506 Whittier Boulevard,Whittier,90606
-13156447.4162422,4031367.83814942,1323,Food Establishment,"Morrison Management Specialists, Inc.",4081 E Olympic Boulevard,Los Angeles,90023
-13163560.6633103,4025387.48933505,1324,Food Establishment,"Mother's Nutritional Center, Inc.",1350 E Florence Avenue,Los Angeles,90001
-13156750.7196671,4032584.92663606,1325,Food Establishment,MSL INVESTMENT INC,600 S Ditman Avenue,Los Angeles,90023
-13160000.0338724,4116379.06718461,1326,Food Establishment,Mtm enterprises inc,42216 50th Street,Lancaster,93536
-13169152.3971822,4019569.44355019,1327,Food Establishment,Mughal Marketing Inc,11255 S Normandie Avenue,Los Angeles,90044
-13170050.2015369,4020472.3333172,1328,Food Establishment,MUGHAL STORES INC,10804 S Western Avenue,Los Angeles,90047
-13163248.805861,4024747.01976087,1329,Food Establishment,MULTISERVICE CYBERCAFE,7702 Compton Avenue,Los Angeles,90001
-13163249.3984416,4025136.66987736,1330,Food Establishment,My Dairy,7422 Compton Avenue,Los Angeles,90001
-13199119.4564395,4079979.4802273,1331,Food Establishment,MYC CAR WASH INC,24830 Pico Canyon Road,Stevenson Ranch,91381
-13187265.6397773,4057300.06855548,1332,Food Establishment,MYSTIC MUSHROOM CAFE,15136 W Stagg Street,Van Nuys,91405
-13167666.5032922,4007650.33384531,1333,Food Establishment,NARMS BABA CORP,701 W Torrance Boulevard,Torrance,90502
,,1334,Food Establishment,NATASHA OIL                   ,9151   S PAINTER AVE     ,WHITTIER               ,90605
-13140463.6184463,4022600.17613168,1335,Food Establishment,NATASHA OIL,9151 Painter Avenue,Whittier,90602
-13153217.452018,4031387.77611106,1336,Food Establishment,NATURA SOLUTION               ,938   S ATLANTIC BLVD    ,Los Angeles,90022
-13124737.5263352,4027261.89849168,1337,Food Establishment,Naya Ding Inc,18495 Colima Road,Rowland Heights,91748
-13125645.3103084,4025587.56397088,1338,Food Establishment,Nedal Khalaf,2428 Fullerton Road,Rowland Heights,91748
-13199119.4564395,4079979.4802273,1339,Food Establishment,NEW SR CAR WASH               ,24830   PICO CYN RD     ,STEVENSON RANCH        ,91381
-13185531.0828933,4084910.61526944,1340,Food Establishment,Nick Oil and Market,18003 Soledad Canyon Road,Canyon Country,91387
-13150815.5932031,4030961.23755462,1341,Food Establishment,Noels Liquor Store LLC,6267 Whittier Boulevard,Los Angeles,90022
-13150815.5932031,4030961.23755462,1342,Food Establishment,NOEL'S LIQUOR                 ,6267   WHITTIER BLVD    ,Los Angeles,90022
-13157294.0178841,4014839.48566966,1343,Food Establishment,Northgate Gonzalez LLC,4410 E Compton Boulevard,Compton,90221
-13164270.7608465,4028580.76891643,1344,Food Establishment,NUSSI RESTAURANT AND BAKERY 2 INC,4951 S Central Avenue,Los Angeles,90011
-13199787.7221948,4088440.75385199,1345,Food Establishment,"Nutrishop SCV, LLC",28106 Newhall Ranch Road,Valencia,91355
-13131403.9862404,4037141.61423877,1346,Food Establishment,Oldtimers Drinks N Treats,1611 Tamar Drive,West Covina,91790
-13153585.9608661,4031081.08626635,1347,Food Establishment,ONKAR SINGH,5105 E Olympic Boulevard,Los Angeles,90022
-13154480.2748125,4031248.29944306,1348,Food Establishment,"ONS KHAKH, INC",4680 E Olympic Boulevard,Los Angeles,90022
-13156468.4223605,4032047.08098995,1349,Food Establishment,"ONS Khakh, Inc.",3981 Whittier Boulevard,Los Angeles,90023
-13152324.1697835,4032791.60822131,1350,Food Establishment,ONS TAJ INC,5401 E Beverly Boulevard,Los Angeles,90022
-13197791.11208,4084732.5989129,1351,Food Establishment,OnTheRightSide,24201 Valencia Boulevard,Valencia,91355
-13163467.2087223,4025387.22564744,1352,Food Establishment,Oralia Fernandez,1412 E Florence Avenue,Los Angeles,90001
-13172511.3866442,4025725.76830173,1353,Food Establishment,Organic fresh meals,6732 S Crenshaw Boulevard,Los Angeles,90043
-13151273.7327313,4031085.30021898,1354,Food Establishment,Original Hercules Burgers,6101 Whittier Boulevard,Los Angeles,90022
-13162512.2654528,4025436.0282784,1355,Food Establishment,"Ortega, Yazmin",1811 E Florence Avenue,Los Angeles,90001
